epoch,train_loss,train_mu_loss,train_sigma_loss,val_loss,val_mu_loss,val_sigma_loss,val_rmse,val_mae,val_r2,val_mean_nll
1.0,0.4337944338498019,0.5446558724435183,0.32293299168712597,0.3823647991447311,0.47238104493298905,0.29234850293830367,6.265532970428467,3.6732397079467773,0.29644539952278137,4.708589524696125
2.0,0.24911940380757153,0.29322799880263006,0.20501081225053228,0.3484101582078474,0.4163844404912521,0.28043595614493455,5.818660736083984,3.2760932445526123,0.37922385334968567,4.819311942355963
3.0,0.23219323492497382,0.2766852344095704,0.18770123686980766,0.3460799741578457,0.41066705261924985,0.28149295530108626,5.7609992027282715,3.167743444442749,0.3875782787799835,4.8595768836094635
4.0,0.22407983255804018,0.2659663617819093,0.18219329588820699,0.35010695062601227,0.41425954906077683,0.2859544049060361,5.823265075683594,3.260648012161255,0.3825797438621521,5.198912976577687
5.0,0.2194675250272781,0.25981661512929877,0.17911843707401948,0.3497716141692579,0.415747985881747,0.28379521495106524,5.7694315910339355,3.2201619148254395,0.37973928451538086,5.552998659046504
6.0,0.21675110554242547,0.2563257925860789,0.1771764128842918,0.33212078107859216,0.3913625757293478,0.2728789910210742,5.592694282531738,3.0737781524658203,0.41607412695884705,5.139320760406087
7.0,0.212321905886859,0.24987790126340703,0.17476591394833024,0.34279414523878093,0.40577902319518333,0.2798092695789973,5.679239273071289,3.1360177993774414,0.3944171667098999,5.52245606162039
8.0,0.20963746157775884,0.24552548842712676,0.17374943687715297,0.3393290989191589,0.39587161796433584,0.28278657528074436,5.64128303527832,3.123410701751709,0.4095013439655304,5.321425854768056
9.0,0.20678387748159663,0.2416332644621688,0.1719344876329308,0.33994929968585513,0.396882313336806,0.2830162333201159,5.640313148498535,3.1286277770996094,0.40791693329811096,5.11792692657107
10.0,0.20534754970178049,0.2385376726349515,0.1721574201821502,0.33801315677171356,0.3955274714360961,0.2804988398107122,5.615420818328857,3.1065938472747803,0.4097946584224701,5.0705177260047165
11.0,0.20233304848628925,0.23484213914205368,0.16982396341730613,0.34381211847536947,0.404348070836916,0.2832761409047382,5.681608200073242,3.184522867202759,0.39667001366615295,5.430934648155224
12.0,0.1996497758106803,0.2308268562284099,0.16847269919525232,0.3413711187940506,0.3990063725720122,0.2837358077080629,5.612258434295654,3.1220431327819824,0.40434297919273376,5.318432935530076
13.0,0.1983770706657221,0.22941092695477028,0.1673432076408085,0.3449482390772066,0.40624885122052934,0.2836476292305027,5.642852783203125,3.1832082271575928,0.3933422267436981,5.436382955278281
14.0,0.1967450513221214,0.22579644252107303,0.16769365439621528,0.3473475789126645,0.4113302242385208,0.2833649542026554,5.710997104644775,3.2616286277770996,0.3860665261745453,4.943708983165343
