epoch,train_loss,train_mu_loss,train_sigma_loss,val_loss,val_mu_loss,val_sigma_loss,val_rmse,val_mae,val_r2,val_mean_nll
1.0,0.43638582815118343,0.5526105559628318,0.32016110879441,0.38120145604867234,0.45783182053267285,0.30457111907037543,6.110333442687988,3.556748867034912,0.3175218999385834,6.286670618141486
2.0,0.24812149489432236,0.291630711797821,0.2046122798500065,0.36876959503099904,0.4430393336752934,0.2944998884856459,6.044950008392334,3.416203498840332,0.339915007352829,5.9049319235153215
3.0,0.2286294621804637,0.2697321506389086,0.18752677501127604,0.3646218914231399,0.4377561670372539,0.2914875653908563,6.0242018699646,3.430925130844116,0.34794220328330994,5.355514269635506
4.0,0.22307748205291247,0.26339332947984573,0.18276163951189478,0.34707659437292165,0.40925574764683204,0.2848974731979525,5.790107727050781,3.216892719268799,0.39005833864212036,5.272854370033137
5.0,0.21961140723448166,0.2589262314079943,0.18029658306096902,0.35860001253834606,0.4273561703401302,0.2898438822422655,5.946004390716553,3.3067047595977783,0.36337003111839294,5.213654275586463
6.0,0.2164173694232521,0.2548841327837586,0.17795060706704005,0.3580001897777508,0.42491104684471276,0.2910893648097299,5.846469879150391,3.2763171195983887,0.3662044405937195,5.4543642137618304
7.0,0.21276884974610374,0.24921870039834618,0.17631900196195502,0.35838533209325385,0.4271670313448775,0.28960362824839264,5.8277459144592285,3.2687809467315674,0.3625056743621826,5.460104555322189
8.0,0.21065255446930384,0.2460498942450148,0.17525521899111698,0.34824624841629037,0.40960801315232404,0.28688447908701903,5.769942283630371,3.2572808265686035,0.3893152177333832,5.3474864927785
9.0,0.20891577345075416,0.24371001108014495,0.1741215368210413,0.35234889960224536,0.4145020556213513,0.29019571607743583,5.75699520111084,3.2369577884674072,0.3815632164478302,5.41339556484823
10.0,0.20668024233292306,0.24103321154097573,0.1723272713311577,0.3506367240149785,0.41229053793215653,0.2889828550863932,5.759060382843018,3.2534396648406982,0.3850291073322296,5.634793336163466
11.0,0.20471671446154824,0.23780560263148806,0.17162782937457835,0.3550528678984296,0.4175812592238873,0.29252444447403075,5.78837251663208,3.3039090633392334,0.3770653307437897,5.607160614323622
12.0,0.20389325748643278,0.23668372662297196,0.17110278533239376,0.35192373219026324,0.41062512455248734,0.2932222871132507,5.737860202789307,3.1745002269744873,0.38742172718048096,5.3504505724835365
13.0,0.20081618838425602,0.2311397836083178,0.17049259444945147,0.3459884147887941,0.406849590466333,0.28512720701231403,5.717674732208252,3.216921091079712,0.3931143879890442,5.205465948473673
14.0,0.1988344533494954,0.22780488557441667,0.16986402270341064,0.35950998394486067,0.42222803747831245,0.29679193041140883,5.808312892913818,3.3236470222473145,0.3700152635574341,5.44653527234136
15.0,0.19832246201357856,0.22700252254560002,0.16964240190207652,0.34139754992178184,0.402425878283783,0.28036925136210306,5.621697902679443,3.187991142272949,0.3991021513938904,4.918229036294287
16.0,0.19718914609663668,0.22476799638951012,0.16961029036638806,0.35650041399908905,0.41781810054966007,0.2951827480643652,5.760136604309082,3.3194477558135986,0.3764244318008423,6.002910741301276
17.0,0.1962612911505692,0.22374707132885102,0.16877551183179218,0.3620191293962908,0.4261349954009862,0.29790331380976487,5.866819381713867,3.385997772216797,0.36449453234672546,5.7968119456287495
18.0,0.19384751188004984,0.22091573170928533,0.1667792993566053,0.36173200515972276,0.43015436762998427,0.29330960829390124,5.8666768074035645,3.342519521713257,0.3582288324832916,5.60381439452855
19.0,0.19172412499097988,0.21629908289857927,0.16714916765330604,0.3555331552898954,0.4183040230512726,0.29276231044098405,5.7298102378845215,3.3029372692108154,0.3753770589828491,5.880737941212695
20.0,0.19182217070342977,0.21673940125736782,0.16690493829030895,0.3664415313376667,0.4326561206415356,0.3002269420337978,5.907003879547119,3.390578269958496,0.35472503304481506,5.834412298000648
21.0,0.1903746443799212,0.21479187893533763,0.16595741519640986,0.35880164382370705,0.4270651975748183,0.2905380350611886,5.752825736999512,3.20168137550354,0.3619413375854492,5.630363942511853
22.0,0.19049203171398596,0.21502728940117347,0.16595677781986706,0.35596026052435864,0.4226595187520272,0.2892610298023937,5.745522975921631,3.2352728843688965,0.36873859167099,5.698553208979905
23.0,0.18834641293536467,0.21098884147119906,0.1657039876973764,0.3619522204427044,0.42961983645268526,0.2942845219156129,5.777868270874023,3.303948163986206,0.35820016264915466,5.370389934375993
