epoch,train_loss,train_mu_loss,train_sigma_loss,val_loss,val_mu_loss,val_sigma_loss,val_rmse,val_mae,val_r2,val_mean_nll
1.0,0.45578595267170513,0.5677866070584661,0.3437852994247953,0.40845055373846384,0.4800636177935435,0.3368374896833842,6.405290126800537,3.807424783706665,0.28594568371772766,3.33961270663748
2.0,0.25831909990475854,0.29863022380964205,0.21800797457044468,0.3511783110230503,0.42115688518717137,0.2811997368589292,5.816761493682861,3.274399995803833,0.37176644802093506,5.217078352065123
3.0,0.23348328389262224,0.2743574210316646,0.19260914977107968,0.35584203013163956,0.4271991083137406,0.28448492674045384,5.8449387550354,3.2388052940368652,0.36262255907058716,5.27096746988759
4.0,0.22695378254955736,0.2679621099146535,0.18594546019208402,0.34614895122338113,0.4110958697479982,0.28120197768735694,5.743885040283203,3.2069880962371826,0.38674619793891907,5.091749231155384
5.0,0.21994456132368284,0.2586515443887951,0.1812375831260202,0.35042427337185766,0.4162143111336387,0.2846341783020506,5.775216102600098,3.243450403213501,0.37906813621520996,5.173158449990897
6.0,0.21637746119595902,0.2541591788133299,0.17859574814722556,0.3323131000313366,0.3888462692593174,0.2757799330999745,5.568811893463135,3.0931968688964844,0.41977474093437195,5.0635426776913715
7.0,0.21427202933990794,0.25166296333096394,0.17688109006088285,0.33901464234015166,0.40274745854454674,0.27528177112434943,5.614021301269531,3.1140048503875732,0.3985287845134735,5.242802806254727
8.0,0.21062857137897187,0.2464842456208547,0.17477289440916846,0.34114551878609384,0.40131839846586953,0.28097261160061454,5.669409275054932,3.166672945022583,0.401276558637619,5.1017641221283965
9.0,0.208525711107622,0.24383902380864386,0.17321240069553537,0.3410634228832929,0.3981306605937514,0.2839961874694532,5.664700508117676,3.1671197414398193,0.4062003493309021,5.39461568783537
10.0,0.2073020055677725,0.2411946184865617,0.17340939121955296,0.34473107796147257,0.4057898089094923,0.28367234471683406,5.693865776062012,3.195408344268799,0.3945392966270447,5.450535350731824
11.0,0.20314610882395792,0.23541158526533187,0.1708806257868917,0.35029202555954697,0.4119824553298864,0.28860156369026635,5.815675258636475,3.2754032611846924,0.3860555589199066,5.610686142541461
12.0,0.20537240229455114,0.2396481379456153,0.17109667080083793,0.3451527149197001,0.4057774896313339,0.2845279723070075,5.676736354827881,3.1228225231170654,0.3943958580493927,5.447040694015888
13.0,0.20300205095629623,0.23584701027852317,0.17015708848562924,0.3413985964547089,0.4018999046304839,0.28089725617999267,5.62405252456665,3.140695333480835,0.3999437093734741,5.272503285930882
14.0,0.2009455331174755,0.23227600648723065,0.1696150524419294,0.34866251210577587,0.41023037274069696,0.2870946881630336,5.754308700561523,3.2766849994659424,0.3881949782371521,5.496381030975707
